Id,OriginLatitude,OriginLongitude,DestinationLatitude,DestinationLongitude,Miles,NumStops,Price,HazMat,Pickup
22482452,33.26,-96.59,30.92,-95.31,232.0,2,600.0,0,2021-02-19 10:30:00
22482457,26.63,-97.76,32.87,-105.22,797.0,2,1600.0,0,2021-02-18 11:30:00
22482464,32.11,-105.84,33.29,-96.33,647.0,3,1900.0,0,2021-02-16 10:30:00
22482498,33.08,-96.25,30.38,-95.63,229.0,2,700.0,0,2021-02-19 10:30:00
22482531,41.19,-80.95,40.03,-84.01,229.0,2,868.0,0,2021-02-16 11:30:00
22482582,30.07,-94.37,29.17,-97.5,217.0,2,738.0,0,2021-02-19 09:30:00
22482603,30.2,-93.9,33.65,-96.35,350.0,2,900.0,0,2021-02-17 10:30:00
22482626,30.42,-95.43,42.6,-87.58,1129.0,2,2100.0,0,2021-02-22 10:45:00
22482628,30.11,-95.47,42.32,-87.23,1134.0,2,2511.0,0,2021-02-22 10:45:00
22482644,30.8,-94.12,29.21,-97.75,220.0,2,746.0,0,2021-02-19 09:45:00
22482759,41.11,-88.68,42.2,-87.29,117.0,2,500.0,0,2021-02-18 10:45:00
22482761,41.51,-88.21,42.77,-87.55,121.0,2,550.0,0,2021-02-19 10:45:00
22482781,33.26,-96.98,29.86,-94.08,285.0,2,990.0,0,2021-02-19 11:45:00
22482785,40.41,-85.05,40.88,-80.67,281.0,2,1200.0,0,2021-02-16 11:45:00
22482914,40.22,-84.83,41.45,-80.77,243.0,2,1050.0,0,2021-02-18 10:00:00
22482925,33.88,-96.83,42.87,-87.45,936.0,2,1300.0,0,2021-02-17 10:00:00
22482990,39.27,-88.62,33.19,-96.42,722.0,2,2553.0,0,2021-02-19 10:00:00
22482997,40.85,-83.19,42.51,-90.9,489.0,2,1900.0,0,2021-02-18 10:00:00
22483001,39.98,-88.5,33.62,-96.92,717.0,2,2437.0,0,2021-02-19 10:00:00
22483032,41.32,-85.8,42.42,-87.37,128.0,2,1100.0,0,2021-02-17 10:00:00
22483059,40.54,-87.28,39.48,-89.69,171.0,2,481.0,0,2021-02-23 10:00:00
22483061,40.12,-87.71,39.54,-89.22,172.0,2,445.0,0,2021-02-23 10:00:00
22483108,39.21,-84.29,42.92,-88.53,358.0,2,1050.0,0,2021-02-18 12:00:00
22483226,39.59,-84.99,42.82,-88.48,350.0,2,1244.0,0,2021-02-18 12:00:00
22483322,33.0,-97.0,33.0,-97.0,14.0,2,250.0,0,2021-02-19 11:15:00
22483350,38.22,-87.09,40.71,-81.04,410.0,2,1714.0,0,2021-02-16 11:15:00
22483403,32.48,-105.21,33.47,-96.98,629.0,2,1000.0,0,2021-02-18 11:15:00
22483404,29.24,-100.45,33.66,-96.93,390.0,2,1405.0,0,2021-02-18 11:15:00
22483409,33.47,-96.28,28.26,-99.81,436.0,2,500.0,0,2021-02-17 11:15:00
22483458,32.21,-99.0,29.58,-97.38,191.0,2,677.0,0,2021-02-22 12:30:00
22483509,42.22,-87.98,41.06,-84.66,187.0,2,975.0,0,2021-02-17 12:30:00
22483535,39.25,-86.68,42.3,-87.92,186.0,2,450.0,0,2021-02-17 11:30:00
22483615,33.62,-96.15,26.79,-97.0,501.0,2,625.0,0,2021-02-22 11:30:00
22483683,40.23,-86.96,39.63,-86.6,86.0,2,551.0,0,2021-02-17 11:30:00
22483694,40.62,-86.91,39.75,-86.69,91.0,2,500.0,0,2021-02-18 11:30:00
22483772,40.02,-86.37,39.0,-86.9,87.0,2,575.0,0,2021-02-18 11:30:00
22483816,30.3,-93.31,30.31,-94.88,97.0,2,475.0,0,2021-02-19 11:45:00
22483928,40.28,-81.63,40.47,-82.77,31.0,2,250.0,0,2021-02-17 09:45:00
22483958,38.81,-87.42,28.47,-99.9,1139.0,2,2900.0,0,2021-02-18 10:45:00
22483989,42.01,-88.88,39.88,-83.94,357.0,2,1581.0,0,2021-02-17 11:45:00
22484008,42.51,-87.42,38.51,-87.63,284.0,2,1150.0,0,2021-02-26 12:45:00
22484077,33.0,-96.0,33.0,-96.0,13.0,2,150.0,0,2021-02-24 11:00:00
22484191,40.81,-83.67,40.37,-84.46,76.0,2,703.0,0,2021-02-17 11:00:00
22484276,33.47,-96.69,30.71,-97.65,241.0,2,425.0,0,2021-02-22 11:00:00
22484391,40.97,-85.75,40.38,-82.75,191.0,2,749.0,0,2021-02-23 11:00:00
22484396,40.52,-85.69,40.13,-82.11,190.0,2,700.0,0,2021-02-23 11:00:00
22484405,40.66,-85.81,30.82,-95.76,1014.0,2,1900.0,0,2021-02-22 11:00:00
22484438,33.92,-96.23,33.35,-96.62,75.0,2,300.0,0,2021-02-19 11:00:00
22484457,32.72,-101.65,32.98,-105.75,301.0,2,701.0,0,2021-02-19 12:00:00
22484537,42.69,-95.49,42.28,-87.45,523.0,2,2900.0,0,2021-02-16 12:00:00
22484561,41.56,-87.89,28.66,-99.15,1303.0,2,2100.0,0,2021-02-19 12:00:00
22484622,41.74,-82.56,41.88,-86.51,220.0,2,1205.0,0,2021-02-16 13:00:00
22484651,40.95,-85.14,30.66,-97.37,1101.0,2,2600.0,0,2021-02-24 12:15:00
22484745,43.0,-88.0,42.0,-88.0,20.0,2,200.0,0,2021-02-18 12:15:00
22484748,33.85,-96.65,40.74,-83.97,1037.0,2,2200.0,0,2021-02-22 12:15:00
22484941,35.0,-102.0,35.0,-102.0,4.0,2,362.0,0,2021-02-18 12:30:00
22484948,41.95,-88.81,39.91,-81.11,522.0,2,1900.0,0,2021-02-23 12:30:00
22485002,41.03,-87.33,38.43,-85.84,268.0,2,1500.0,0,2021-02-17 12:30:00
22485133,28.01,-99.05,30.28,-97.6,231.0,3,900.0,0,2021-02-19 12:30:00
22485144,42.59,-93.92,42.38,-87.06,307.0,2,175.0,0,2021-02-17 12:30:00
22485240,30.61,-94.57,28.86,-99.87,370.0,2,413.0,0,2021-02-17 12:30:00
22485411,42.84,-83.27,41.25,-86.46,187.0,2,800.0,0,2021-02-22 12:45:00
22485418,34.0,-97.0,33.0,-97.0,20.0,2,600.0,0,2021-02-19 12:45:00
22485451,42.33,-83.04,41.59,-86.49,185.0,2,600.0,0,2021-02-22 12:45:00
22485455,40.19,-85.73,40.4,-82.76,194.0,2,900.0,0,2021-02-19 13:45:00
22485489,42.39,-88.99,40.61,-85.1,225.0,2,1148.0,0,2021-02-19 12:45:00
22485491,42.79,-88.83,40.59,-85.5,233.0,2,1300.0,0,2021-02-19 12:45:00
22485493,42.35,-88.81,40.61,-85.76,225.0,2,1400.0,0,2021-02-20 12:45:00
22485494,42.58,-88.87,40.89,-85.57,230.0,2,1176.0,0,2021-02-19 12:45:00
22485496,42.4,-88.57,40.01,-85.45,228.0,2,1184.0,0,2021-02-22 12:45:00
22485497,42.61,-88.07,40.96,-85.49,232.0,2,1300.0,0,2021-02-22 12:45:00
22485501,42.5,-88.76,40.54,-85.99,226.0,2,1100.0,0,2021-02-22 12:45:00
22485686,41.49,-83.71,32.54,-105.25,1614.0,2,2500.0,0,2021-02-18 13:00:00
22485703,39.93,-89.28,26.4,-97.64,1122.0,2,1500.0,0,2021-02-23 12:00:00
22485821,42.0,-87.97,28.7,-99.01,1396.0,3,2300.0,0,2021-02-19 13:00:00
22485829,39.68,-84.2,40.08,-87.7,210.0,2,945.0,0,2021-02-18 12:00:00
22485988,33.52,-96.55,30.11,-95.0,262.0,3,700.0,0,2021-02-17 12:00:00
22486021,39.49,-89.87,33.6,-96.15,672.0,2,2800.0,0,2021-02-18 13:00:00
22486114,33.92,-96.22,33.26,-96.05,45.0,2,150.0,0,2021-02-17 13:15:00
22486206,33.01,-96.72,30.2,-94.96,242.0,2,950.0,0,2021-02-16 13:15:00
22486213,42.0,-81.0,42.0,-81.0,9.0,2,539.0,0,2021-02-19 13:15:00
22486461,40.29,-84.16,42.28,-87.01,217.0,2,650.0,0,2021-02-19 14:30:00
22486510,41.23,-84.58,40.86,-81.98,259.0,2,439.0,0,2021-02-23 14:30:00
22486551,33.81,-96.27,33.04,-96.12,49.0,2,150.0,0,2021-02-17 13:30:00
22486582,33.82,-96.97,30.27,-94.78,256.0,2,700.0,0,2021-02-22 13:30:00
22486662,43.62,-92.66,40.64,-84.32,591.0,2,1775.0,0,2021-02-19 13:30:00
22486671,42.66,-87.75,40.1,-81.64,396.0,2,1833.0,0,2021-02-22 13:30:00
22486803,42.45,-83.01,33.6,-96.9,1133.0,2,2500.0,0,2021-02-17 14:45:00
22486886,42.0,-87.0,42.0,-87.0,18.0,2,354.0,0,2021-02-22 13:45:00
22486936,42.15,-87.62,39.02,-83.09,292.0,2,1500.0,0,2021-02-24 13:00:00
22486943,42.88,-85.2,39.65,-89.15,389.0,2,1100.0,0,2021-02-22 13:00:00
22486987,42.01,-85.94,39.17,-89.22,389.0,2,1100.0,0,2021-02-22 13:00:00
22487052,30.06,-94.31,33.97,-96.73,211.0,2,489.0,0,2021-02-17 13:00:00
22487063,30.78,-94.53,33.37,-96.56,212.0,2,497.0,0,2021-02-17 13:00:00
22487165,33.38,-96.46,26.46,-97.96,507.0,2,625.0,0,2021-02-23 14:00:00
22487297,30.28,-93.5,32.36,-99.65,521.0,2,1375.0,0,2021-02-22 14:00:00
22487351,42.87,-87.74,40.44,-83.64,350.0,2,1500.0,0,2021-02-22 14:15:00
22487398,33.62,-96.54,29.15,-97.01,270.0,2,699.0,0,2021-02-18 14:15:00
22487446,33.22,-96.18,30.22,-94.31,216.0,2,1000.0,0,2021-02-18 14:15:00
22487483,42.0,-85.6,42.27,-87.35,111.0,2,788.0,0,2021-02-17 14:30:00
22487616,42.45,-87.45,41.85,-80.76,401.0,2,1350.0,0,2021-02-22 14:30:00
22487938,33.31,-96.51,30.84,-94.08,236.0,2,700.0,0,2021-02-18 14:30:00
22488103,41.51,-87.4,42.45,-87.37,42.0,2,550.0,0,2021-02-17 14:30:00
22488540,42.11,-87.37,42.92,-83.48,256.0,2,1200.0,0,2021-02-23 15:30:00
22488805,40.39,-84.63,42.7,-87.55,289.0,2,1100.0,0,2021-02-23 14:30:00
22488820,33.92,-96.56,32.32,-95.12,87.0,2,596.0,0,2021-02-23 14:30:00
22488834,40.07,-87.24,42.43,-87.53,137.0,2,600.0,0,2021-02-19 14:30:00
22488837,28.61,-99.64,33.8,-96.58,435.0,2,900.0,0,2021-02-17 14:30:00
22488846,42.79,-87.74,42.51,-83.67,253.0,2,1000.0,0,2021-02-26 15:30:00
22488921,41.48,-91.51,38.6,-82.19,649.0,2,2257.0,0,2021-02-19 14:45:00
22489006,42.66,-90.04,33.49,-96.27,868.0,2,2200.0,0,2021-02-17 14:45:00
22489200,42.8,-87.41,42.23,-87.61,188.0,5,1900.0,0,2021-02-22 14:00:00
22489202,42.35,-87.34,42.73,-87.18,187.0,5,900.0,0,2021-02-23 14:00:00
22489203,42.5,-87.43,42.32,-87.49,190.0,5,700.0,0,2021-02-24 14:00:00
22489217,42.36,-88.51,40.91,-85.2,231.0,2,1400.0,0,2021-02-22 14:00:00
22489223,40.86,-82.52,39.48,-83.01,113.0,2,700.0,0,2021-02-18 14:00:00
22489227,39.86,-83.73,41.99,-86.73,257.0,2,900.0,0,2021-02-18 14:00:00
22489266,31.72,-93.07,33.45,-96.7,223.0,2,800.0,0,2021-02-18 14:00:00
22489273,42.91,-87.13,42.09,-87.09,118.0,6,700.0,0,2021-02-22 14:00:00
22489275,42.62,-87.5,42.92,-87.95,125.0,6,700.0,0,2021-02-23 14:00:00
22489336,33.68,-96.08,32.77,-95.08,86.0,2,600.0,0,2021-02-23 14:00:00
22489358,40.43,-82.37,33.57,-96.62,1055.0,2,2400.0,0,2021-02-22 14:00:00
22489405,40.55,-82.95,42.08,-87.42,400.0,2,873.0,0,2021-02-18 14:00:00
22489408,40.68,-82.89,42.76,-87.41,403.0,2,950.0,0,2021-02-18 14:00:00
22489445,40.35,-82.89,42.21,-87.45,369.0,2,1000.0,0,2021-02-18 15:00:00
22489477,42.42,-87.21,39.35,-89.72,261.0,2,1200.0,0,2021-02-18 15:00:00
22489482,42.44,-87.92,39.3,-89.85,264.0,2,1750.0,0,2021-02-18 15:00:00
22489486,42.25,-87.05,39.43,-89.14,266.0,2,1400.0,0,2021-02-20 15:00:00
22489513,42.09,-87.96,42.85,-87.33,37.0,2,500.0,0,2021-02-17 16:00:00
22489538,42.68,-87.99,40.35,-82.86,365.0,2,1531.0,0,2021-02-17 15:15:00
22489586,42.42,-91.33,30.47,-94.15,1022.0,2,2700.0,0,2021-02-19 15:15:00
22489679,40.48,-82.66,41.98,-83.76,99.0,2,662.0,0,2021-02-19 15:30:00
22489743,30.55,-94.54,33.59,-94.7,223.0,2,500.0,0,2021-02-22 15:30:00
22489749,30.56,-94.88,33.34,-94.19,222.0,2,775.0,0,2021-02-23 15:30:00
22489752,40.33,-89.05,29.86,-97.57,988.0,2,2300.0,0,2021-02-22 15:30:00
22489758,40.54,-89.39,29.54,-97.95,989.0,2,1900.0,0,2021-02-22 15:30:00
22489775,29.47,-99.29,40.94,-85.46,1340.0,2,2900.0,0,2021-02-17 16:30:00
22489857,41.1,-80.1,33.51,-96.02,1191.0,2,2592.0,0,2021-02-26 15:30:00
22489866,42.76,-87.45,42.33,-87.15,240.0,5,700.0,0,2021-02-23 15:30:00
22489869,42.95,-87.2,39.9,-84.85,281.0,2,1000.0,0,2021-02-17 15:30:00
22489871,42.72,-87.43,42.22,-87.13,239.0,5,800.0,0,2021-02-24 15:30:00
22489875,33.88,-96.98,34.94,-101.49,356.0,2,811.0,0,2021-02-17 15:30:00
22489885,39.09,-89.33,30.05,-94.64,757.0,2,3820.0,1,2021-02-21 15:30:00
22489891,41.61,-80.32,33.76,-96.71,1188.0,2,3200.0,0,2021-02-19 15:30:00
22489932,41.89,-80.48,33.28,-96.52,1187.0,2,3100.0,0,2021-02-26 15:30:00
22490057,41.05,-86.48,42.92,-87.54,92.0,2,800.0,0,2021-02-17 15:45:00
22490132,41.58,-84.29,39.46,-84.44,137.0,2,959.0,0,2021-02-16 15:45:00
22490169,42.73,-88.04,40.85,-85.81,237.0,2,1200.0,0,2021-02-17 15:45:00
22490300,38.42,-85.02,42.68,-87.49,293.0,2,557.0,0,2021-02-17 15:00:00
22490304,38.25,-85.54,42.31,-87.14,299.0,2,571.0,0,2021-02-19 15:00:00
22490308,42.6,-87.87,39.42,-86.06,199.0,2,1000.0,0,2021-02-18 16:00:00
22490310,42.71,-87.09,39.36,-86.99,196.0,2,892.0,0,2021-02-19 16:00:00
22490373,42.57,-87.48,43.11,-92.76,288.0,2,1077.0,0,2021-02-18 16:00:00
22490377,42.79,-87.55,43.58,-92.27,282.0,2,950.0,0,2021-02-19 16:00:00
22490381,42.24,-87.06,43.64,-92.7,281.0,2,900.0,0,2021-02-22 16:00:00
22490386,42.63,-87.76,43.96,-92.67,287.0,2,631.0,0,2021-02-23 16:00:00
22490415,33.33,-96.22,29.4,-97.35,276.0,2,972.0,0,2021-02-22 15:00:00
22490422,33.83,-96.88,32.45,-105.13,637.0,2,700.0,0,2021-02-17 16:00:00
22490575,30.51,-97.49,33.35,-96.95,265.0,2,701.0,0,2021-02-23 16:00:00
22490687,40.32,-85.46,41.32,-88.25,215.0,2,750.0,0,2021-02-23 16:15:00
22490709,33.62,-96.7,35.54,-101.11,353.0,2,1178.0,0,2021-02-23 16:15:00
22490713,33.56,-96.69,33.66,-96.07,39.0,2,150.0,0,2021-02-19 16:15:00
22490720,33.82,-96.0,33.62,-96.69,21.0,2,150.0,0,2021-02-19 16:15:00
22490731,33.27,-96.11,33.21,-96.13,25.0,2,150.0,0,2021-02-23 16:15:00
22490785,30.51,-94.55,41.09,-84.93,1175.0,2,2300.0,0,2021-02-19 16:15:00
22490813,33.42,-96.71,42.69,-87.22,923.0,2,1662.0,0,2021-02-18 16:15:00
22490816,34.0,-97.0,34.0,-97.0,5.0,2,600.0,0,2021-02-18 16:15:00
22491188,28.33,-99.69,30.06,-94.95,384.0,2,1000.0,0,2021-02-22 16:30:00
22491304,33.26,-96.91,31.21,-96.57,130.0,2,509.0,0,2021-02-22 16:30:00
22491377,41.29,-88.57,41.52,-80.69,443.0,2,1650.0,0,2021-02-17 16:30:00
22491537,39.09,-88.79,40.3,-82.82,347.0,2,1700.0,0,2021-02-18 16:45:00
22491592,42.46,-87.26,40.91,-82.98,374.0,2,1400.0,0,2021-02-19 16:45:00
22491754,42.0,-87.47,40.79,-82.51,364.0,2,1432.0,0,2021-02-22 16:00:00
22491800,41.95,-87.36,41.89,-83.13,275.0,2,1236.0,0,2021-02-19 17:00:00
22491833,30.1,-94.09,41.47,-84.07,1147.0,2,2200.0,0,2021-02-22 17:00:00
22491951,42.14,-87.08,42.45,-93.52,320.0,2,1300.0,0,2021-02-17 17:15:00
22492131,42.29,-87.75,40.95,-83.69,333.0,2,1528.0,0,2021-02-19 17:30:00
22492306,29.0,-99.0,29.0,-99.0,1.0,2,191.0,0,2021-02-19 18:00:00
22493816,40.24,-86.02,39.15,-86.31,85.0,2,531.0,0,2021-02-23 02:00:00
22493884,26.26,-97.72,30.79,-94.57,355.0,2,1100.0,0,2021-02-23 03:15:00
22494411,33.46,-96.86,30.15,-94.85,244.0,2,325.0,0,2021-02-19 06:00:00
22494487,33.59,-96.09,34.22,-101.64,348.0,2,1393.0,0,2021-02-22 06:30:00
22494498,40.85,-82.33,33.61,-96.7,1037.0,2,2700.0,0,2021-02-19 06:30:00
22494626,41.0,-86.0,41.0,-86.0,1.0,2,175.0,1,2021-02-26 06:00:00
22494627,40.0,-85.0,40.0,-85.0,1.0,2,175.0,1,2021-02-26 06:00:00
22494635,32.99,-105.26,35.78,-101.21,434.0,2,1500.0,0,2021-02-19 06:00:00
22494828,42.62,-90.41,40.04,-82.47,479.0,2,2000.0,0,2021-02-18 07:30:00
22494864,39.62,-88.32,39.11,-88.19,853.0,3,1921.0,0,2021-02-22 08:30:00
22494906,42.38,-87.16,41.92,-84.03,196.0,2,1096.0,0,2021-02-22 07:30:00
22494944,42.17,-87.82,42.67,-80.5,409.0,2,1512.0,0,2021-02-23 07:30:00
22494959,42.89,-87.01,41.48,-81.31,363.0,2,1300.0,0,2021-02-18 07:30:00
22495209,41.26,-82.1,41.91,-87.23,299.0,2,505.0,0,2021-02-18 07:45:00
22495212,41.7,-82.69,41.22,-87.5,296.0,2,497.0,0,2021-02-18 07:45:00
22495317,40.9,-85.57,39.0,-84.24,108.0,2,926.0,0,2021-02-23 07:00:00
22495724,33.46,-96.25,31.55,-97.81,200.0,3,750.0,0,2021-02-22 07:00:00
22495725,42.95,-88.34,33.88,-96.82,930.0,2,2015.0,0,2021-02-22 07:00:00
22495839,33.67,-96.24,31.03,-96.68,138.0,2,600.0,0,2021-02-22 08:00:00
22496169,43.0,-88.0,43.0,-88.0,1.0,2,350.0,0,2021-02-18 08:15:00
22496296,33.45,-96.81,30.77,-94.16,239.0,2,500.0,0,2021-02-22 09:15:00
22496321,41.35,-86.54,39.28,-88.17,200.0,2,700.0,0,2021-02-19 08:15:00
22496368,28.4,-97.61,30.13,-94.39,241.0,2,525.0,0,2021-02-18 08:15:00
22496412,41.38,-81.1,40.95,-83.43,167.0,2,1011.0,0,2021-02-26 08:30:00
22496487,33.34,-96.25,30.38,-94.91,237.0,2,550.0,0,2021-02-22 09:30:00
22496549,40.97,-84.27,39.08,-88.66,254.0,2,825.0,0,2021-02-19 08:30:00
22496732,40.6,-85.45,40.79,-82.83,191.0,2,850.0,0,2021-02-21 09:30:00
22497213,41.28,-84.21,42.25,-87.67,198.0,2,700.0,0,2021-02-18 09:45:00
22497257,41.18,-83.98,41.93,-84.67,69.0,2,500.0,0,2021-02-17 08:45:00
22497269,30.0,-94.0,30.0,-94.0,1.0,2,222.0,0,2021-02-19 08:45:00
22497290,28.6,-99.17,42.82,-87.17,1326.0,2,3150.0,0,2021-02-19 08:45:00
22497291,29.0,-99.93,42.09,-87.07,1327.0,2,3150.0,0,2021-02-19 08:45:00
22497326,41.28,-83.5,41.86,-84.14,64.0,2,500.0,0,2021-02-17 08:00:00
22497347,33.07,-96.51,31.86,-96.25,147.0,2,800.0,0,2021-02-18 08:00:00
22497375,28.16,-99.06,32.41,-94.23,468.0,2,1300.0,0,2021-02-17 09:00:00
22497829,42.54,-90.82,40.85,-82.59,451.0,2,1900.0,0,2021-02-19 08:00:00
22498004,40.09,-82.8,28.77,-99.08,1439.0,2,3100.0,0,2021-02-26 08:00:00
22498047,40.75,-82.22,41.85,-90.75,507.0,2,900.0,0,2021-02-22 10:00:00
22498087,33.69,-96.37,30.7,-94.08,264.0,2,550.0,0,2021-02-22 09:00:00
22498151,40.71,-82.42,38.77,-86.66,273.0,2,1220.0,0,2021-02-17 09:15:00
22498167,42.0,-87.0,42.0,-87.0,16.0,2,600.0,0,2021-02-26 09:15:00
22498177,29.6,-97.84,26.48,-97.16,249.0,2,650.0,0,2021-02-18 10:15:00
22498223,29.72,-97.81,26.14,-97.94,257.0,2,594.0,0,2021-02-18 10:15:00
22498310,33.23,-96.54,32.91,-105.85,605.0,2,1000.0,0,2021-02-22 09:15:00
22498326,42.91,-87.14,41.79,-88.4,65.0,2,700.0,0,2021-02-26 09:15:00
22498368,33.77,-96.9,30.18,-94.38,259.0,2,635.0,0,2021-02-23 09:30:00
22498802,39.47,-89.22,42.65,-90.41,291.0,2,809.0,0,2021-02-23 09:30:00
22498824,33.52,-96.63,29.06,-94.04,287.0,2,800.0,0,2021-02-18 10:30:00
22498884,33.0,-96.17,32.13,-99.55,219.0,2,700.0,0,2021-02-19 09:30:00
22499316,30.61,-94.48,28.11,-99.78,354.0,2,600.0,0,2021-02-17 09:45:00
22499394,40.9,-84.53,42.8,-87.03,284.0,2,1200.0,0,2021-02-17 10:45:00
22499512,30.94,-94.54,32.64,-96.66,206.0,2,475.0,0,2021-02-18 10:45:00
22499690,30.19,-94.0,30.04,-96.46,112.0,2,400.0,0,2021-02-18 09:00:00
22499713,33.91,-96.2,30.35,-95.27,283.0,2,619.0,0,2021-02-19 09:00:00
22499714,33.41,-96.88,30.31,-95.65,285.0,2,1000.0,0,2021-02-19 09:00:00
22499719,42.79,-87.99,39.37,-84.53,318.0,2,1900.0,0,2021-02-24 09:00:00
22499749,40.64,-84.65,39.76,-88.99,244.0,2,925.0,0,2021-02-22 09:00:00
22499859,33.51,-96.9,30.62,-94.67,286.0,2,700.0,0,2021-02-23 09:00:00
22499986,40.47,-83.65,41.06,-81.87,193.0,2,800.0,0,2021-02-19 11:00:00
22499994,40.34,-82.36,41.85,-86.6,278.0,2,1157.0,0,2021-02-26 10:00:00
22500000,42.9,-87.91,39.03,-83.79,308.0,2,750.0,0,2021-02-20 09:00:00
22500030,33.94,-96.39,28.67,-99.06,439.0,2,500.0,0,2021-02-23 10:00:00
22500608,40.79,-82.29,40.88,-81.33,50.0,2,584.0,0,2021-02-23 10:30:00
22500831,39.6,-89.59,26.83,-97.29,1119.0,2,1552.0,0,2021-02-24 10:45:00
22500848,42.72,-87.02,40.59,-84.02,231.0,2,922.0,0,2021-02-18 10:45:00
22500860,41.8,-82.4,38.3,-87.66,423.0,2,1900.0,0,2021-02-18 10:45:00
22500901,42.72,-87.42,42.55,-87.72,39.0,2,406.0,0,2021-02-18 09:45:00
22501133,30.74,-94.62,33.34,-96.35,293.0,5,962.0,0,2021-02-22 11:00:00
22501211,42.92,-91.0,42.05,-87.95,210.0,2,850.0,0,2021-02-18 11:00:00
22501223,33.08,-96.85,33.49,-96.34,51.0,2,350.0,0,2021-02-18 10:00:00
22501224,33.06,-97.0,33.16,-96.87,41.0,2,350.0,0,2021-02-18 10:00:00
22501225,33.84,-96.21,33.17,-96.42,42.0,2,150.0,0,2021-02-18 10:00:00
22501242,39.64,-82.73,40.45,-82.38,44.0,2,500.0,0,2021-02-17 10:00:00
22501298,41.88,-84.08,28.13,-99.4,1486.0,2,1875.0,0,2021-02-18 11:00:00
22501311,33.56,-96.84,42.22,-87.64,933.0,2,1200.0,0,2021-02-19 11:00:00
22501312,33.4,-96.68,42.81,-87.4,930.0,2,1400.0,0,2021-02-19 11:00:00
22501354,31.94,-95.78,30.45,-94.56,97.0,2,500.0,0,2021-02-22 11:00:00
22501432,39.32,-83.71,33.55,-96.88,969.0,2,2400.0,0,2021-02-22 11:15:00
22501577,33.87,-96.71,30.66,-95.3,311.0,2,638.0,0,2021-02-18 11:15:00
22501578,33.21,-96.71,30.17,-95.27,311.0,3,650.0,0,2021-02-22 11:15:00
22501605,42.33,-87.8,42.68,-87.83,22.0,2,250.0,0,2021-02-18 11:15:00
22501661,33.63,-96.13,32.38,-95.57,129.0,2,1020.0,0,2021-02-19 11:15:00
22501790,38.91,-87.96,41.7,-84.87,296.0,2,1094.0,0,2021-02-23 11:30:00
22501816,34.0,-96.0,34.0,-96.0,18.0,2,180.0,0,2021-02-19 11:30:00
22501836,42.83,-87.4,41.64,-81.73,373.0,2,1362.0,0,2021-02-22 11:30:00
22501875,42.2,-90.32,33.18,-96.52,865.0,2,2400.0,0,2021-02-19 11:30:00
22501929,32.41,-105.95,42.67,-88.03,1459.0,2,2600.0,0,2021-02-17 11:30:00
22501937,34.98,-101.49,35.27,-101.53,129.0,2,625.0,0,2021-02-19 11:30:00
22501941,34.29,-101.58,35.4,-101.8,132.0,2,576.0,0,2021-02-19 11:30:00
22501955,34.77,-101.36,35.72,-101.68,136.0,2,400.0,0,2021-02-22 11:30:00
22501963,40.78,-84.32,42.48,-87.25,204.0,2,796.0,0,2021-02-22 11:30:00
22502267,41.63,-90.24,40.84,-85.97,324.0,2,1600.0,0,2021-02-18 11:45:00
22502285,40.57,-85.42,32.13,-105.53,1402.0,2,2623.0,0,2021-02-19 11:45:00
22502353,33.83,-96.32,30.2,-94.59,241.0,2,650.0,0,2021-02-22 11:45:00
22502452,33.85,-96.68,40.28,-83.32,1043.0,2,2330.0,0,2021-02-19 11:45:00
22502477,33.7,-96.79,26.26,-97.94,505.0,2,425.0,0,2021-02-22 11:00:00
22502538,41.0,-81.0,41.0,-81.0,15.0,2,200.0,0,2021-02-17 11:00:00
22502541,33.03,-96.23,35.18,-101.41,385.0,2,900.0,0,2021-02-22 11:00:00
22502577,34.0,-96.97,35.4,-101.92,354.0,2,1100.0,0,2021-02-21 11:00:00
22502623,33.43,-96.91,29.66,-97.08,287.0,2,900.0,0,2021-02-22 11:00:00
22502757,33.36,-96.6,33.53,-96.5,35.0,2,350.0,0,2021-02-22 12:00:00
22502770,42.33,-87.32,32.05,-105.3,1432.0,2,2325.0,0,2021-02-18 12:00:00
22502774,33.89,-96.64,33.9,-96.6,26.0,2,350.0,0,2021-02-22 12:00:00
22502918,33.65,-96.74,29.38,-97.97,289.0,2,494.0,0,2021-02-22 12:15:00
22502971,39.51,-85.84,40.99,-90.85,359.0,2,1200.0,0,2021-02-18 13:15:00
22503060,40.32,-85.76,39.43,-85.95,72.0,2,404.0,0,2021-02-22 12:15:00
22503063,40.75,-85.85,39.87,-85.1,73.0,2,480.0,0,2021-02-23 12:15:00
22503065,33.53,-96.83,29.78,-97.5,305.0,4,1000.0,0,2021-02-23 12:15:00
22503105,33.35,-96.67,32.7,-95.09,129.0,2,540.0,0,2021-02-24 12:15:00
22503109,33.27,-96.07,33.18,-96.97,21.0,2,368.0,0,2021-02-24 12:15:00
22503131,34.0,-96.0,34.0,-96.0,12.0,2,150.0,0,2021-02-23 12:30:00
22503275,42.59,-87.97,40.67,-85.91,199.0,2,1700.0,0,2021-02-18 12:30:00
22503276,42.56,-87.87,40.14,-85.73,193.0,2,1800.0,0,2021-02-18 12:30:00
22503330,33.79,-96.93,30.25,-97.51,207.0,2,500.0,0,2021-02-23 12:30:00
22503410,33.0,-96.0,33.0,-96.0,12.0,2,150.0,0,2021-02-24 12:30:00
